"periode_data","bulan","lokasi_omzet_penjualan","jenis_komoditi","volume","satuan","omzet"
"202103","03","Penangkar Bibit Ragunan","jambu air mawar","0","Pohon","0"
"202103","03","Penangkar Bibit Ragunan","jambu air king rose","0","Pohon","0"
"202103","03","Penangkar Bibit Ragunan","jambu citra","27","Pohon","6750000"
"202103","03","Penangkar Bibit Ragunan","jambu air apel","0","Pohon","0"
"202103","03","Penangkar Bibit Ragunan","sawo betawi","27","Pohon","4050000"
"202103","03","Penangkar Bibit Ragunan","sawo Manila","0","Pohon","0"
"202103","03","Penangkar Bibit Ragunan","sawo apel","0","Pohon","0"
"202103","03","Penangkar Bibit Ragunan","sawo kecik","0","Pohon","0"
"202103","03","Penangkar Bibit Ragunan","Jamblang ungu","0","Pohon","0"
"202103","03","Penangkar Bibit Ragunan","jamblang Putih","0","Pohon","0"
"202103","03","Penangkar Bibit Ragunan","manggis","0","Pohon","0"
"202103","03","Penangkar Bibit Ragunan","Matoa","2","Pohon","140000"
"202103","03","Penangkar Bibit Ragunan","sirsak","17","Pohon","2550000"
"202103","03","Penangkar Bibit Ragunan","Srikaya","4","Pohon","140000"
"202103","03","Penangkar Bibit Ragunan","Duku","0","Pohon","0"
"202103","03","Penangkar Bibit Ragunan","Markisa","40","Pohon","6000000"
"202103","03","Penangkar Bibit Ragunan","Anggur","22","Pohon","5500000"
"202103","03","Penangkar Bibit Ragunan","Jati unggul","0","Pohon","0"
"202103","03","Penangkar Bibit Ragunan","Jati mas","0","Pohon","0"
"202103","03","Penangkar Bibit Ragunan","Jati putih/ jabon","0","Pohon","0"
"202103","03","Penangkar Bibit Ragunan","gandaria","0","Pohon","0"
"202103","03","Penangkar Bibit Ragunan","Lobi - lobi","0","Pohon","0"
"202103","03","Penangkar Bibit Ragunan","Rukem","0","Pohon","0"
"202103","03","Penangkar Bibit Ragunan","Bisbol","0","Pohon","0"
"202103","03","Penangkar Bibit Ragunan","Leci","0","Pohon","0"
"202103","03","Penangkar Bibit Ragunan","Kedongdong","19","Pohon","950000"
"202103","03","Penangkar Bibit Ragunan","pala","0","Pohon","0"
"202103","03","Penangkar Bibit Ragunan","beach ceryy","0","Pohon","0"
"202103","03","Penangkar Bibit Ragunan","Alpukat","84","Pohon","21000000"
"202103","03","Penangkar Bibit Ragunan","Asem Mansis","0","Pohon","0"
"202103","03","Penangkar Bibit Ragunan","Asem","0","Pohon","0"
"202103","03","Penangkar Bibit Ragunan","Nam _ nam","0","Pohon","0"
"202103","03","Penangkar Bibit Ragunan","Miracley Fruit","0","Pohon","0"
"202103","03","Penangkar Bibit Ragunan","kelapa hijau","6","Pohon","300000"
"202103","03","Penangkar Bibit Ragunan","kelapa hibrida","0","Pohon","0"
"202103","03","Penangkar Bibit Ragunan","Sengon","0","Pohon","0"
"202103","03","Penangkar Bibit Ragunan","Mahoni","0","Pohon","0"
"202103","03","Penangkar Bibit Ragunan","Apel india","0","Pohon","0"
"202103","03","Penangkar Bibit Ragunan","Jahor jaba/anggur b","0","Pohon","0"
"202103","03","Penangkar Bibit Ragunan","korma","0","Pohon","0"
"202103","03","Penangkar Bibit Ragunan","Pohon tin","17","Pohon","2040000"
"202103","03","Penangkar Bibit Ragunan","Zaitun","8","Pohon","1600000"
"202103","03","Penangkar Bibit Ragunan","Pohon naga","3","Pohon","300000"
"202103","03","Penangkar Bibit Ragunan","krendeng","0","Pohon","0"
"202103","03","Penangkar Bibit Ragunan","coklat","0","Pohon","0"
"202103","03","Penangkar Bibit Ragunan","cengkeh","0","Pohon","0"
"202103","03","Penangkar Bibit Ragunan","pohon kopi","0","Pohon","0"
"202103","03","Penangkar Bibit Ragunan","pohon kelor","6","Pohon","450000"
"202103","03","Penangkar Bibit Ragunan","pohon kepel","0","Pohon","0"
"202103","03","Penangkar Bibit Ragunan","kecapi","0","Pohon","0"
"202103","03","Penangkar Bibit Ragunan","jengkol","12","Pohon","900000"
"202103","03","Penangkar Bibit Ragunan","Gowok","0","Pohon","0"
"202103","03","Penangkar Bibit Ragunan","Cincau","0","Pohon","0"
"202103","03","Penangkar Bibit Ragunan","sirih merah","21","Pohon","1680000"
"202103","03","Penangkar Bibit Ragunan","sirih hijau","5","Pohon","250000"
"202103","03","Penangkar Bibit Ragunan","sirih kuning","0","Pohon","0"
"202103","03","Penangkar Bibit Ragunan","cabe merah","37","Pohon","2775000"
"202103","03","Penangkar Bibit Ragunan","cabe hijau","51","Pohon","3060000"
"202104","04","Pasar Bunga Rawabelong","Melati","8439","Bks","228210000"
"202104","04","Pasar Bunga Rawabelong","Pihong","3819","Ktg","139615000"
"202104","04","Pasar Bunga Rawabelong","Kenanga","1303","Ktg","49950000"
"202104","04","Pasar Bunga Rawabelong","Kantil","7","Bks","350000"
"202104","04","Pasar Bunga Rawabelong","Ros Kampung/Ros Cipanas","0","Ikat","0"
"202104","04","Pasar Bunga Rawabelong","Ros Rontokan Malang","2504","Ktg","75895000"
"202104","04","Pasar Bunga Rawabelong","Mawar Tabur","1357","Bks","40755000"
"202104","04","Pasar Bunga Rawabelong","Pandan Iris","3296","Ktg","64245000"
"202104","04","Pasar Bunga Rawabelong","Daun Sirih","309","Ikat","1545000"
"202104","04","Pasar Bunga Rawabelong","Buah Pinang","257","Ikat","2570000"
"202104","04","Pasar Bunga Rawabelong","Nanas Muda","30","Buah","450000"
"202104","04","Pasar Bunga Rawabelong","Sedap Malam","612","Gabung","131100000"
"202104","04","Pasar Bunga Rawabelong","Gladiol","269","Ikat","6725000"
"202104","04","Pasar Bunga Rawabelong","Ros Semy Holand Cipanas","2842","Ikat","227360000"
"202104","04","Pasar Bunga Rawabelong","Ros Malang","2876","Ikat","91780000"
"202104","04","Pasar Bunga Rawabelong","Hebras/Gerbera","1185","Ikat","57730000"
"202104","04","Pasar Bunga Rawabelong","Lely","36","kuntum","1800000"
"202104","04","Pasar Bunga Rawabelong","Pikok","3797","Ikat","56955000"
"202104","04","Pasar Bunga Rawabelong","Bunga Balon","17","Ikat","170000"
"202104","04","Pasar Bunga Rawabelong","Aster (Cipanas)","1121","Ikat","16815000"
"202104","04","Pasar Bunga Rawabelong","Krisan (Cipanas)","826","Ikat","16520000"
"202104","04","Pasar Bunga Rawabelong","Bunga Matahari","177","Ikat","8850000"
"202104","04","Pasar Bunga Rawabelong","Bunga Teratai","0","Ikat","0"
"202104","04","Pasar Bunga Rawabelong","Aster (PT)","5419","Ikat","81285000"
"202104","04","Pasar Bunga Rawabelong","Krisan Std (PT)","3258","Ikat","65160000"
"202104","04","Pasar Bunga Rawabelong","Gerbera (PT)","1603","Ikat","32060000"
"202104","04","Pasar Bunga Rawabelong","Casablanca","989","Ikat","133515000"
"202104","04","Pasar Bunga Rawabelong","Solidago","718","Ikat","14360000"
"202104","04","Pasar Bunga Rawabelong","Carnation","1121","Ikat","33630000"
"202104","04","Pasar Bunga Rawabelong","Asiatik","0","Ikat","0"
"202104","04","Pasar Bunga Rawabelong","Amarantus","29","Ikat","580000"
"202104","04","Pasar Bunga Rawabelong","Lysiantus","0","Ikat","0"
"202104","04","Pasar Bunga Rawabelong","Snap Dragon","1092","Ikat","27300000"
"202104","04","Pasar Bunga Rawabelong","Kala Lily","56","Ikat","2800000"
"202104","04","Pasar Bunga Rawabelong","Hortensia","1235","Ikat","30875000"
"202104","04","Pasar Bunga Rawabelong","Agapantus","27","Ikat","1350000"
"202104","04","Pasar Bunga Rawabelong","Statis","28","Ikat","700000"
"202104","04","Pasar Bunga Rawabelong","Baby Bret","677","tangkai","13540000"
"202104","04","Pasar Bunga Rawabelong","Kaspea","31","Ikat","775000"
"202104","04","Pasar Bunga Rawabelong","Anggrek Dedrobium","1181","Ikat","94480000"
"202104","04","Pasar Bunga Rawabelong","Vanda Douglas","142","Ikat","22560000"
"202102","02","Pasar Bunga Rawabelong","Andong","2683","Ikat","56335000"
"202102","02","Pasar Bunga Rawabelong","Monstera","744","Ikat","26560000"
"202102","02","Pasar Bunga Rawabelong","Silver Dollar","93","Ikat","4650000"
"202102","02","Pasar Bunga Rawabelong","Ruskus","2022","Ikat","20955000"
"202102","02","Pasar Bunga Rawabelong","Ivy Variegata","415","Ikat","8300000"
"202102","02","Pasar Bunga Rawabelong","Papirus","0","Ikat","0"
"202102","02","Pasar Bunga Rawabelong","Pakis","1224","Ikat","18360000"
"202102","02","Pasar Bunga Rawabelong","Song of Jamaika","1230","Ikat","12300000"
"202102","02","Pasar Bunga Rawabelong","Three Colour","0","Ikat","0"
"202102","02","Pasar Bunga Rawabelong","Asparagus Bintang","21","Ikat","420000"
"202102","02","Pasar Bunga Rawabelong","Morea","60","Ikat","300000"
"202102","02","Pasar Bunga Rawabelong","Philo Marbel","155","Ikat","2325000"
"202102","02","Pasar Bunga Rawabelong","Sil Pedas","0","Gabung","0"
"202102","02","Pasar Bunga Rawabelong","Pecah Piring","1360","Gabung","13600000"
"202102","02","Pasar Bunga Rawabelong","Puring Bor","0","Gabung","0"
"202102","02","Pasar Bunga Rawabelong","Suci Putih","343","Gabung","6860000"
"202102","02","Pasar Bunga Rawabelong","Suci Hijau","426","Gabung","6390000"
"202102","02","Pasar Bunga Rawabelong","Suci Merah","330","Gabung","6600000"
"202102","02","Pasar Bunga Rawabelong","Redondong","1","Gabung","15000"
"202102","02","Pasar Bunga Rawabelong","Kemuning","4309","Gabung","43090000"
"202102","02","Pasar Bunga Rawabelong","Culam","4222","Gabung","42220000"
"202102","02","Pasar Bunga Rawabelong","Daun Antrium","287","Koli","2870000"
"202102","02","Pasar Bunga Rawabelong","Kandaka","418","Ikat","6270000"
"202102","02","Pasar Bunga Rawabelong","Buntut Bajing","22","Ikat","220000"
"202102","02","Pasar Bunga Rawabelong","Sri Gading","423","Ikat","4230000"
"202102","02","Pasar Bunga Rawabelong","Sarana Penunjang","2296","Buah","111841000"
"202102","02","TC Klender","Ros Semy Holand Cipanas","5","Ikat","250000"
"202102","02","TC Klender","Ros Malang","7","Ikat","215000"
"202102","02","TC Klender","Hebras/Gerbera","46","Ikat","2570000"
"202102","02","TC Klender","Pikok","65","Ikat","4925000"
"202102","02","TC Klender","Aster (Cipanas)","135","Ikat","12222500"
"202102","02","TC Klender","Krisan (Cipanas)","2","Ikat","30000"
"202102","02","TC Klender","Aster (PT)","0","Ikat","0"
"202102","02","TC Klender","Krisan Std (PT)","0","Ikat","0"
"202102","02","TC Klender","Casablanca","0","Ikat","0"
"202102","02","TC Klender","Carnation","0","Ikat","0"
"202102","02","TC Klender","Bebybret","0","Tangkai","0"
"202102","02","TC Klender","Pilo Dendro","83","Ikat","3178000"
"202102","02","TC Klender","Andong","102","Ikat","1680000"
"202102","02","TC Klender","Ruskus","0","Ikat","0"
"202102","02","TC Klender","Pakis","0","Ikat","0"
"202102","02","TC Klender","Song Of Jamaika","0","Ikat","0"
"202102","02","TC Klender","Suji Putih","0","Ikat","0"
"202102","02","TC Klender","Suji Merah","0","Ikat","0"
"202102","02","TC Klender","Kadaka","0","Ikat","0"
"202102","02","TC Klender","Stok","4","Ikat","80000"
"202102","02","TC Klender","Janur","63","Batang","6300000"
"202102","02","TC Klender","Pakis","0","Ikat","0"
"202102","02","TC Klender","Rotensia","19","Ikat","580000"
"202102","02","TC Klender","Sedap Malam","2","Gabung","600000"
"202102","02","TC Klender","Andong Plat","42","Ikat","455000"
"202102","02","TC Klender","Palem","17","Ikat","245000"
"202102","02","TC Klender","Sri Gading","5","Ikat","70000"
"202102","02","TC Klender","Songop","0","Ikat","0"
"202102","02","TC Klender","Sarana Penunjang","276","Buah","6612000"
"202102","02","Taman Anggrek Ragunan","Dendrobium","11740","Pot","1467500000"
"202102","02","Taman Anggrek Ragunan","Phalaenopsis","3187","Pot","191220000"
"202102","02","Taman Anggrek Ragunan","Cahteleya","178","Pot","22250000"
"202102","02","Taman Anggrek Ragunan","Vanda","84","Pot","25200000"
"202102","02","Taman Anggrek Ragunan","oncidium","37","Pot","9250000"
"202102","02","Taman Anggrek Ragunan","Tanaman Hias Lainnya","2512","Pot","628000000"
"202102","02","Penangkar Bibit Ragunan","Pohon sukun","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","Nangka Cempeda","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","Nangka Mini","26","Pohon","3900000"
"202102","02","Penangkar Bibit Ragunan","Apel Miki","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","Menteng","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","Cermai","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","Buni","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","Durian Montong","30","Pohon","7500000"
"202102","02","Penangkar Bibit Ragunan","Durian Cane","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","Durian Sitokong","94","Pohon","32900000"
"202102","02","Penangkar Bibit Ragunan","Jeruk Kip","14","Pohon","3500000"
"202102","02","Penangkar Bibit Ragunan","Jeruk Nipis","75","Pohon","18750000"
"202102","02","Penangkar Bibit Ragunan","Jeruk purut","20","Pohon","3000000"
"202102","02","Penangkar Bibit Ragunan","Jeruk limo","57","Pohon","8550000"
"202102","02","Penangkar Bibit Ragunan","Jeruk limonti","56","Pohon","8400000"
"202102","02","Penangkar Bibit Ragunan","Jeruk Bali","15","Pohon","3000000"
"202102","02","Penangkar Bibit Ragunan","Jeruk sankis","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","Jeruk Nagami","28","Pohon","7000000"
"202102","02","Penangkar Bibit Ragunan","Mangga Manalagi","18","Pohon","4500000"
"202102","02","Penangkar Bibit Ragunan","Mangga gedong gincu","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","Mangga harum","17","Pohon","4250000"
"202102","02","Penangkar Bibit Ragunan","Mangga indra mayu","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","Mangga ciojao","12","Pohon","9000000"
"202102","02","Penangkar Bibit Ragunan","Mangga okiong","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","Mangga Cokanan","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","Mangga Erwin","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","Belimbing Dewi","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","belimbing dewa","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","belimbing wuluh","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","belimbing diamond","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","klengkeng pingpong","20","Pohon","7000000"
"202102","02","Penangkar Bibit Ragunan","klengkeng one ray","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","klengkeng /durian","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","Rambutan ropiah","26","Pohon","9100000"
"202102","02","Penangkar Bibit Ragunan","rambutan Binjai","8","Pohon","2800000"
"202102","02","Penangkar Bibit Ragunan","Rambutan aceh lebak","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","rambutan Garuda","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","Rambutan parakan","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","jambu biji","13","Pohon","3250000"
"202102","02","Penangkar Bibit Ragunan","jambu jincalo hijau","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","jambu cincalo merah","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","jambu airlilin","32","Pohon","11200000"
"202102","02","Penangkar Bibit Ragunan","jambu air mawar","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","jambu air king rose","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","jambu citra","20","Pohon","5000000"
"202102","02","Penangkar Bibit Ragunan","jambu air apel","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","sawo betawi","11","Pohon","1650000"
"202102","02","Penangkar Bibit Ragunan","sawo Manila","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","sawo apel","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","sawo kecik","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","Jamblang ungu","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","jamblang Putih","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","manggis","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","Matoa","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","sirsak","7","Pohon","1050000"
"202102","02","Penangkar Bibit Ragunan","Srikaya","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","Duku","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","Markisa","21","Pohon","3150000"
"202102","02","Penangkar Bibit Ragunan","Anggur","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","Jati unggul","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","Jati mas","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","Jati putih/ jabon","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","gandaria","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","Lobi - lobi","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","Rukem","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","Bisbol","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","Leci","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","Kedongdong","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","pala","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","beach ceryy","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","Alpukat","47","Pohon","11750000"
"202102","02","Penangkar Bibit Ragunan","Asem Mansis","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","Asem","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","Nam _ nam","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","Miracley Fruit","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","kelapa hijau","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","kelapa hibrida","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","Sengon","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","Mahoni","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","Apel india","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","Jahor jaba/anggur b","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","korma","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","Pohon tin","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","Zaitun","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","Pohon naga","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","krendeng","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","coklat","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","cengkeh","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","pohon kopi","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","pohon kelor","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","pohon kepel","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","kecapi","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","jengkol","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","Gowok","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","Cincau","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","sirih merah","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","sirih hijau","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","sirih kuning","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","cabe merah","0","Pohon","0"
"202102","02","Penangkar Bibit Ragunan","cabe hijau","0","Pohon","0"
"202103","03","Pasar Bunga Rawabelong","Melati","8658","Bks","216450000"
"202103","03","Pasar Bunga Rawabelong","Pihong","2003","Ktg","19980000"
"202103","03","Pasar Bunga Rawabelong","Kenanga","910","Ktg","18200000"
"202103","03","Pasar Bunga Rawabelong","Kantil","22","Bks","1100000"
"202103","03","Pasar Bunga Rawabelong","Ros Kampung/Ros Cipanas","0","Ikat","0"
"202103","03","Pasar Bunga Rawabelong","Ros Rontokan Malang","1614","Ktg","32380000"
"202103","03","Pasar Bunga Rawabelong","Mawar Tabur","651","Bks","9780000"
"202103","03","Pasar Bunga Rawabelong","Pandan Iris","1934","Ktg","19270000"
"202103","03","Pasar Bunga Rawabelong","Daun Sirih","294","Ikat","1465000"
"202103","03","Pasar Bunga Rawabelong","Buah Pinang","271","Ikat","2700000"
"202103","03","Pasar Bunga Rawabelong","Nanas Muda","40","Buah","585000"
"202103","03","Pasar Bunga Rawabelong","Sedap Malam","741","Gabung","148200000"
"202103","03","Pasar Bunga Rawabelong","Gladiol","296","Ikat","7400000"
"202103","03","Pasar Bunga Rawabelong","Ros Semy Holand Cipanas","2397","Ikat","191760000"
"202103","03","Pasar Bunga Rawabelong","Ros Malang","2464","Ikat","73920000"
"202103","03","Pasar Bunga Rawabelong","Hebras/Gerbera","1120","Ikat","45160000"
"202103","03","Pasar Bunga Rawabelong","Lely","33","kuntum","1650000"
"202103","03","Pasar Bunga Rawabelong","Pikok","3490","Ikat","52350000"
"202103","03","Pasar Bunga Rawabelong","Bunga Balon","29","Ikat","290000"
"202103","03","Pasar Bunga Rawabelong","Aster (Cipanas)","1147","Ikat","17205000"
"202103","03","Pasar Bunga Rawabelong","Krisan (Cipanas)","786","Ikat","15720000"
"202103","03","Pasar Bunga Rawabelong","Bunga Matahari","174","Ikat","8520000"
"202103","03","Pasar Bunga Rawabelong","Bunga Teratai","0","Ikat","0"
"202103","03","Pasar Bunga Rawabelong","Aster (PT)","3896","Ikat","58440000"
"202103","03","Pasar Bunga Rawabelong","Krisan Std (PT)","3118","Ikat","62360000"
"202103","03","Pasar Bunga Rawabelong","Gerbera (PT)","1228","Ikat","24560000"
"202103","03","Pasar Bunga Rawabelong","Casablanca","856","Ikat","115560000"
"202103","03","Pasar Bunga Rawabelong","Solidago","613","Ikat","12260000"
"202103","03","Pasar Bunga Rawabelong","Carnation","1030","Ikat","30900000"
"202103","03","Pasar Bunga Rawabelong","Asiatik","0","Ikat","0"
"202103","03","Pasar Bunga Rawabelong","Amarantus","31","Ikat","620000"
"202103","03","Pasar Bunga Rawabelong","Lysiantus","0","Ikat","0"
"202103","03","Pasar Bunga Rawabelong","Snap Dragon","937","Ikat","23425000"
"202103","03","Pasar Bunga Rawabelong","Kala Lily","73","Ikat","3650000"
"202103","03","Pasar Bunga Rawabelong","Hortensia","1119","Ikat","27975000"
"202103","03","Pasar Bunga Rawabelong","Agapantus","31","Ikat","1550000"
"202103","03","Pasar Bunga Rawabelong","Statis","33","Ikat","825000"
"202103","03","Pasar Bunga Rawabelong","Baby Bret","533","tangkai","10660000"
"202103","03","Pasar Bunga Rawabelong","Kaspea","29","Ikat","725000"
"202103","03","Pasar Bunga Rawabelong","Anggrek Dedrobium","1305","Ikat","104400000"
"202103","03","Pasar Bunga Rawabelong","Vanda Douglas","283","Ikat","42450000"
"202103","03","Pasar Bunga Rawabelong","Anggrek Game Stori","69","Ikat","24150000"
"202103","03","Pasar Bunga Rawabelong","Anggrek Magie Oie","31","Ikat","3875000"
"202103","03","Pasar Bunga Rawabelong","Anggrek Bulan","3151","Pot","393875000"
"202103","03","Pasar Bunga Rawabelong","Asparagus","107","Koli","5350000"
"202104","04","Pasar Bunga Rawabelong","Anggrek Game Stori","76","Ikat","26500000"
"202104","04","Pasar Bunga Rawabelong","Anggrek Magie Oie","31","Ikat","3875000"
"202104","04","Pasar Bunga Rawabelong","Anggrek Bulan","3227","Pot","403375000"
"202104","04","Pasar Bunga Rawabelong","Asparagus","140","Koli","7250000"
"202104","04","Pasar Bunga Rawabelong","Pilo Dendro","4821","Ikat","48210000"
"202104","04","Pasar Bunga Rawabelong","Palem Kuning","29","Gabung","290000"
"202104","04","Pasar Bunga Rawabelong","Florida Beauty","449","Ikat","4490000"
"202104","04","Pasar Bunga Rawabelong","Palm Regu","29","Gabung","290000"
"202104","04","Pasar Bunga Rawabelong","Andong","4661","Ikat","93220000"
"202104","04","Pasar Bunga Rawabelong","Monstera","1241","Ikat","43435000"
"202104","04","Pasar Bunga Rawabelong","Silver Dollar","150","Ikat","7500000"
"202104","04","Pasar Bunga Rawabelong","Ruskus","2699","Ikat","26990000"
"202104","04","Pasar Bunga Rawabelong","Ivy Variegata","549","Ikat","11100000"
"202104","04","Pasar Bunga Rawabelong","Papirus","0","Ikat","0"
"202104","04","Pasar Bunga Rawabelong","Pakis","1407","Ikat","21105000"
"202104","04","Pasar Bunga Rawabelong","Song of Jamaika","1340","Ikat","13400000"
"202104","04","Pasar Bunga Rawabelong","Three Colour","0","Ikat","0"
"202104","04","Pasar Bunga Rawabelong","Asparagus Bintang","42","Ikat","820000"
"202104","04","Pasar Bunga Rawabelong","Morea","65","Ikat","335000"
"202104","04","Pasar Bunga Rawabelong","Philo Marbel","217","Ikat","3290000"
"202104","04","Pasar Bunga Rawabelong","Sil Pedas","0","Gabung","0"
"202104","04","Pasar Bunga Rawabelong","Pecah Piring","1517","Gabung","15430000"
"202104","04","Pasar Bunga Rawabelong","Puring Bor","23","Gabung","230000"
"202104","04","Pasar Bunga Rawabelong","Suci Putih","391","Gabung","7690000"
"202104","04","Pasar Bunga Rawabelong","Suci Hijau","446","Gabung","6615000"
"202104","04","Pasar Bunga Rawabelong","Suci Merah","379","Gabung","7580000"
"202104","04","Pasar Bunga Rawabelong","Redondong","52","Gabung","780000"
"202104","04","Pasar Bunga Rawabelong","Kemuning","4709","Gabung","47090000"
"202104","04","Pasar Bunga Rawabelong","Culam","4671","Gabung","46710000"
"202104","04","Pasar Bunga Rawabelong","Daun Antrium","562","Koli","5620000"
"202104","04","Pasar Bunga Rawabelong","Kandaka","983","Ikat","14745000"
"202104","04","Pasar Bunga Rawabelong","Buntut Bajing","18","Ikat","180000"
"202104","04","Pasar Bunga Rawabelong","Sri Gading","634","Ikat","6340000"
"202104","04","Pasar Bunga Rawabelong","Sarana Penunjang","2470","Buah","109180000"
"202104","04","TC Klender","Ros Semy Holand Cipanas","38","Ikat","2280000"
"202104","04","TC Klender","Ros Malang","0","Ikat","0"
"202104","04","TC Klender","Hebras/Gerbera","58","Ikat","2620000"
"202104","04","TC Klender","Pikok","50","Ikat","6000000"
"202104","04","TC Klender","Aster (Cipanas)","74","Ikat","8880000"
"202104","04","TC Klender","Krisan (Cipanas)","0","Ikat","0"
"202104","04","TC Klender","Aster (PT)","0","Ikat","0"
"202104","04","TC Klender","Krisan Std (PT)","0","Ikat","0"
"202104","04","TC Klender","Casablanca","0","Ikat","0"
"202104","04","TC Klender","Carnation","0","Ikat","0"
"202104","04","TC Klender","Bebybret","0","Tangkai","0"
"202104","04","TC Klender","Pilo Dendro","65","Ikat","3250000"
"202104","04","TC Klender","Andong","58","Ikat","590000"
"202104","04","TC Klender","Ruskus","0","Ikat","0"
"202104","04","TC Klender","Pakis","0","Ikat","0"
"202104","04","TC Klender","Song Of Jamaika","0","Ikat","0"
"202104","04","TC Klender","Suji Putih","0","Ikat","0"
"202104","04","TC Klender","Suji Merah","0","Ikat","0"
"202104","04","TC Klender","Kadaka","0","Ikat","0"
"202104","04","TC Klender","Stok","4","Ikat","80000"
"202104","04","TC Klender","Janur","22","Batang","2200000"
"202104","04","TC Klender","Pakis","0","Ikat","0"
"202104","04","TC Klender","Rotensia","43","Ikat","1075000"
"202104","04","TC Klender","Sedap Malam","0","Gabung","0"
"202104","04","TC Klender","Andong Plat","26","Ikat","325000"
"202104","04","TC Klender","Palem Kuning","37","Ikat","470000"
"202104","04","TC Klender","Sri Gading ,","4","Ikat","60000"
"202104","04","TC Klender","Songop","9","Ikat","90000"
